Date,Open,High,Low,Close,Volume,Adj Close
2005-12-07,59.15,59.49,59.00,59.22,3047700,48.68
2005-12-06,59.90,60.34,59.71,59.71,3955800,48.86
2005-12-05,59.90,59.97,59.61,59.86,2987300,48.99
2005-12-02,59.64,60.05,59.44,59.90,2443800,49.02
2005-12-01,59.85,59.97,59.44,59.86,4360600,48.99
2005-11-30,59.91,60.09,59.14,59.20,4430800,48.45
2005-11-29,59.72,60.10,59.72,59.77,3907500,48.91
2005-11-28,59.97,60.09,59.59,59.62,3345600,48.79
2005-11-25,59.84,60.00,59.79,59.90,1233200,49.02
2005-11-23,59.22,59.77,59.17,59.60,2664900,48.77
2005-11-22,58.49,59.50,58.49,59.37,4974400,48.59
2005-11-21,58.27,58.62,58.25,58.40,3710400,47.79
2005-11-18,58.67,58.72,58.01,58.52,4379200,47.89
2005-11-17,58.68,58.70,57.94,58.24,4505100,47.66
2005-11-16,58.75,58.84,58.58,58.68,3629900,48.02
2005-11-15,58.50,58.87,58.45,58.70,4379100,48.04
2005-11-14,58.41,58.71,58.36,58.60,2872800,47.96
2005-11-11,59.02,59.02,58.51,58.70,1990800,48.04
2005-11-10,58.48,59.05,58.27,58.89,3640300,48.19
2005-11-09,58.25,58.60,58.08,58.30,3274300,47.71
2005-11-08,58.03,58.42,57.72,58.30,5130900,47.71
2005-11-07,58.48,58.78,58.29,58.56,3353500,47.92
2005-11-04,58.94,59.06,58.02,58.60,4325000,47.96
2005-11-03,58.97,59.20,58.81,59.05,2857600,48.32
2005-11-02,58.76,59.01,58.65,58.97,3915600,48.26
2005-11-01,59.00,59.24,58.51,58.56,4469600,47.92
2005-10-31,58.84,59.39,58.78,59.08,6672300,48.35
2005-10-28,58.30,58.95,58.30,58.83,3953100,48.14
2005-10-27,57.60,58.65,57.52,58.27,5044500,47.69
2005-10-26,57.71,58.14,57.54,57.55,3384200,47.10
2005-10-25,57.96,58.19,57.50,58.00,3517600,47.46
2005-10-24,57.62,57.98,57.44,57.96,3871400,47.43
2005-10-21,57.81,57.81,57.16,57.59,5434900,47.13
2005-10-20,58.14,58.60,57.58,57.67,4857200,47.19
2005-10-19,57.70,58.18,57.48,58.13,4654900,47.57
2005-10-18,57.46,58.66,57.46,58.32,5138800,47.73
2005-10-17,57.37,57.79,57.17,57.76,2972300,47.27
2005-10-14,57.25,57.82,57.18,57.51,3400200,47.06
2005-10-13,57.20,58.00,57.20,57.47,4237900,47.03
2005-10-12,56.93,57.76,56.90,57.71,4988100,47.23
2005-10-11,57.01,57.58,56.86,57.13,3470700,46.75
2005-10-10,57.11,57.72,57.05,57.30,3740200,46.89
2005-10-07,58.10,58.13,57.00,57.47,3711100,47.03
2005-10-06,57.25,58.15,57.23,57.96,6354700,47.43
2005-10-05,56.67,57.62,56.60,57.25,6237800,46.85
2005-10-04,56.76,57.35,56.51,56.53,5313200,46.26
2005-10-03,56.71,56.99,56.36,56.51,3806200,46.25
2005-09-30,56.75,56.94,56.49,56.71,5536000,46.41
2005-09-29,56.40,57.03,55.85,56.50,12705400,46.24
2005-09-28,55.02,55.50,55.02,55.06,3801600,45.06
2005-09-27,54.55,55.39,54.49,55.11,4419800,45.10
2005-09-26,54.72,55.10,54.10,54.35,4301400,44.48
2005-09-23,54.10,54.71,54.01,54.51,3002400,44.61
2005-09-22,53.99,54.21,53.55,54.15,3694100,44.31
2005-09-21,54.30,54.47,54.00,54.02,3564400,44.21
2005-09-20,55.39,55.58,54.79,54.80,3516800,44.85
2005-09-19,55.73,55.80,55.20,55.43,3406000,45.36
2005-09-16,55.90,56.05,55.61,56.00,6248500,45.83
2005-09-15,55.46,55.97,55.35,55.69,3180900,45.57
2005-09-14,55.39,55.80,55.22,55.35,3012800,45.30
2005-09-13,55.38,55.76,54.88,55.46,3756200,45.39
2005-09-12,55.05,55.55,55.05,55.43,2520100,45.36
2005-09-09,55.11,55.47,54.91,55.23,2345900,45.20
2005-09-08,54.90,55.48,54.87,55.11,2822300,45.10
2005-09-07,55.00,55.55,54.93,55.45,3215600,45.38
2005-09-06,54.99,55.39,54.90,55.19,2526300,44.95
2005-09-02,54.95,55.26,54.60,54.65,2638500,44.51
2005-09-01,54.70,55.30,54.55,54.95,3829500,44.76
2005-08-31,54.67,54.95,53.93,54.85,4304400,44.68
2005-08-30,54.67,54.89,54.06,54.80,3863300,44.63
2005-08-29,53.96,55.00,53.96,54.81,2628100,44.64
2005-08-26,54.29,54.42,54.00,54.31,3838000,44.24
2005-08-25,54.75,54.90,54.30,54.51,3294600,44.40
2005-08-24,54.82,55.10,54.25,54.32,3474100,44.24
2005-08-23,55.05,55.30,54.87,54.91,3042000,44.72
2005-08-22,55.07,55.63,54.85,55.05,2773500,44.84
2005-08-19,54.84,55.07,54.62,54.94,2558500,44.75
2005-08-18,54.60,54.89,54.34,54.58,4033200,44.46
2005-08-17,54.57,54.92,54.40,54.73,4415900,44.58
2005-08-16,55.01,55.24,54.67,54.79,3155700,44.63
2005-08-15,54.48,55.09,54.41,54.95,2959200,44.76
2005-08-12,54.51,54.83,54.43,54.61,2727400,44.48
2005-08-11,54.30,54.72,54.20,54.71,2792000,44.56
2005-08-10,54.59,54.95,54.33,54.38,2990200,44.29
2005-08-09,53.89,54.41,53.80,54.25,2600200,44.19
2005-08-08,54.41,54.58,53.75,53.90,2600100,43.90
2005-08-05,54.41,54.63,54.10,54.39,2800900,44.30
2005-08-04,54.45,54.93,54.44,54.70,2770900,44.55
2005-08-03,54.55,54.85,54.44,54.69,2736000,44.55
2005-08-02,54.70,54.95,54.44,54.84,2950700,44.67
2005-08-01,53.95,54.98,53.95,54.61,3003100,44.48
2005-07-29,54.85,55.16,54.52,54.53,2516400,44.41
2005-07-28,54.82,55.17,54.75,54.93,2712100,44.74
2005-07-27,54.37,54.94,54.30,54.75,2830500,44.59
2005-07-26,54.59,54.90,54.41,54.47,3500300,44.37
2005-07-25,54.90,55.07,54.23,54.57,3550000,44.45
2005-07-22,54.30,54.92,54.25,54.83,3219800,44.66
2005-07-21,54.81,55.00,54.37,54.68,3877800,44.54
2005-07-20,55.00,55.09,53.90,54.60,7962100,44.47
2005-07-19,54.75,55.70,54.44,55.54,5380700,45.24
2005-07-18,55.34,55.43,54.63,54.64,3746300,44.50
2005-07-15,55.29,55.79,55.28,55.45,3916700,45.16
2005-07-14,55.28,55.75,55.10,55.44,5710300,45.16
2005-07-13,54.60,55.09,54.60,54.87,3346200,44.69
2005-07-12,54.90,55.18,54.40,54.60,7928600,44.47
2005-07-11,54.15,54.40,53.58,53.85,6911500,43.86
2005-07-08,52.70,53.71,52.65,53.53,3777000,43.60
2005-07-07,52.16,52.95,52.07,52.78,4411500,42.99
2005-07-06,53.35,53.36,52.56,52.58,5448100,42.83
2005-07-05,53.40,53.81,53.39,53.55,3360000,43.62
2005-07-01,53.00,53.64,52.86,53.51,6087500,43.58
2005-06-30,54.12,54.43,53.78,53.93,4037900,43.93
2005-06-29,54.96,55.00,54.36,54.43,3625900,44.33
2005-06-28,54.15,55.17,54.13,54.83,3027400,44.66
2005-06-27,54.11,54.35,53.75,54.28,3738300,44.21
2005-06-24,54.68,55.06,54.26,54.27,4751900,44.20
2005-06-23,55.10,55.25,54.61,54.87,3382000,44.69
2005-06-22,55.99,55.99,55.08,55.22,3868400,44.98
2005-06-21,55.75,56.00,55.60,55.87,2406000,45.51
2005-06-20,55.54,56.07,55.35,56.00,2464100,45.61
2005-06-17,56.69,56.73,55.74,55.76,5452000,45.42
2005-06-16,55.60,56.10,55.51,56.04,3133900,45.64
2005-06-15,55.50,55.82,55.34,55.80,3589300,45.45
2005-06-14,55.34,55.65,55.34,55.55,2941200,45.25
2005-06-13,55.48,55.75,55.20,55.57,3933000,45.26
2005-06-10,55.42,55.55,55.14,55.52,2049500,45.22
2005-06-09,55.33,55.65,55.16,55.50,2763500,45.20
2005-06-08,55.92,55.94,55.24,55.48,3648600,45.19
2005-06-07,56.00,56.21,55.82,55.90,4173500,45.32
2005-06-06,56.01,56.20,55.63,55.77,3097000,45.21
2005-06-03,56.82,56.82,55.83,56.01,4401300,45.41
2005-06-02,56.90,57.04,56.57,56.90,2171400,46.13
2005-06-01,56.15,56.99,56.11,56.82,2930700,46.06
2005-05-31,56.50,56.69,56.26,56.26,5173900,45.61
2005-05-27,56.79,56.84,56.41,56.60,2581500,45.89
2005-05-26,57.01,57.20,56.82,57.01,2364500,46.22
2005-05-25,56.60,57.06,56.52,57.00,2864400,46.21
2005-05-24,56.48,56.94,56.36,56.77,2674200,46.02
2005-05-23,57.03,57.10,56.60,56.74,3196500,46.00
2005-05-20,57.13,57.20,56.77,57.12,2989400,46.31
2005-05-19,56.67,57.11,56.60,57.03,2945800,46.23
2005-05-18,56.50,56.84,56.27,56.69,3078300,45.96
2005-05-17,56.31,56.46,55.98,56.29,3761700,45.64
2005-05-16,56.50,56.77,56.47,56.66,2277900,45.94
2005-05-13,56.48,56.87,56.25,56.43,3615200,45.75
2005-05-12,56.85,57.00,56.61,56.68,3299700,45.95
2005-05-11,56.37,56.94,56.30,56.93,4653500,46.15
2005-05-10,56.10,56.69,56.05,56.37,4325800,45.70
2005-05-09,56.01,56.37,55.88,56.37,3035400,45.70
2005-05-06,56.20,56.80,56.01,56.04,3879000,45.43
2005-05-05,56.45,56.74,56.04,56.44,2844400,45.76
2005-05-04,56.22,56.68,55.84,56.62,5440900,45.90
2005-05-03,55.65,56.19,55.65,55.92,4366400,45.34
2005-05-02,55.35,55.96,55.35,55.91,3254800,45.33
2005-04-29,55.10,55.70,54.87,55.64,5031900,45.11
2005-04-28,54.90,55.25,54.55,55.10,4340200,44.67
2005-04-27,55.00,55.45,55.00,55.24,4624500,44.78
2005-04-26,54.95,55.34,54.89,55.20,4975000,44.75
2005-04-25,54.75,55.21,54.51,55.14,4833300,44.70
2005-04-22,54.70,54.96,54.09,54.47,2951100,44.16
2005-04-21,54.45,54.71,54.15,54.71,3949100,44.35
2005-04-20,54.33,54.53,54.00,54.16,4042300,43.91
2005-04-19,54.52,54.69,54.19,54.50,4962200,44.18
2005-04-18,54.25,54.66,54.22,54.49,4944600,44.18
2005-04-15,55.00,55.42,54.76,54.83,6445500,44.45
2005-04-14,54.22,55.31,53.63,55.14,10346800,44.70
2005-04-13,53.72,54.09,53.58,53.63,3148000,43.48
2005-04-12,53.11,53.92,52.85,53.64,3201100,43.49
2005-04-11,53.13,53.45,53.03,53.10,2466600,43.05
2005-04-08,53.58,53.65,53.07,53.08,2268500,43.03
2005-04-07,52.92,53.51,52.92,53.42,2971400,43.31
2005-04-06,53.10,53.29,52.86,52.90,2619700,42.89
2005-04-05,52.80,53.11,52.70,53.00,2719400,42.97
2005-04-04,52.90,52.95,52.52,52.74,3430300,42.76
2005-04-01,53.30,53.30,52.51,52.76,3469400,42.77
2005-03-31,53.40,53.40,52.92,53.03,3825900,42.99
2005-03-30,52.35,53.45,52.35,53.36,4510700,43.26
2005-03-29,52.37,52.71,52.17,52.29,3802500,42.39
2005-03-28,52.01,52.58,52.01,52.35,3000100,42.44
2005-03-24,51.85,52.38,51.78,51.92,3207700,42.09
2005-03-23,52.00,52.32,51.91,52.01,4373700,42.17
2005-03-22,52.72,52.98,52.08,52.10,4486600,42.24
2005-03-21,52.45,52.90,52.31,52.56,2668500,42.61
2005-03-18,52.39,52.72,52.20,52.62,6513400,42.66
2005-03-17,53.15,53.15,51.85,52.30,3826800,42.40
2005-03-16,52.30,52.46,51.75,52.15,3779800,42.28
2005-03-15,52.80,52.99,52.46,52.51,2725500,42.57
2005-03-14,52.60,53.03,52.57,52.73,3076500,42.75
2005-03-11,53.20,53.25,52.50,52.70,2863400,42.72
2005-03-10,52.97,53.42,52.96,53.15,2839200,43.09
2005-03-09,53.61,53.69,52.62,52.97,4775400,42.94
2005-03-08,54.22,54.30,53.69,53.84,2216400,43.46
2005-03-07,54.22,54.35,53.88,54.21,2462600,43.76
2005-03-04,54.10,54.20,53.76,53.96,3595300,43.56
2005-03-03,54.20,54.24,53.65,54.03,2151400,43.62
2005-03-02,53.82,54.18,53.60,54.01,2602900,43.60
2005-03-01,53.80,54.24,53.76,54.06,2856500,43.64
2005-02-28,53.98,54.20,53.53,53.86,3494800,43.48
2005-02-25,53.40,54.14,53.18,53.97,3210400,43.57
2005-02-24,53.10,53.66,53.00,53.65,3889500,43.31
2005-02-23,53.22,53.63,52.85,53.43,2913400,43.13
2005-02-22,54.24,54.24,53.12,53.18,4640200,42.93
2005-02-18,53.75,54.41,53.59,54.20,3599800,43.75
2005-02-17,54.64,54.64,53.50,53.73,4187500,43.37
2005-02-16,54.50,55.00,54.31,54.54,3189500,44.03
2005-02-15,54.62,54.86,54.30,54.64,3037800,44.11
2005-02-14,55.00,55.24,54.66,54.80,2411400,44.24
2005-02-11,55.00,55.55,54.77,55.10,2293100,44.48
2005-02-10,55.00,55.36,54.79,55.16,2225400,44.53
2005-02-09,55.50,55.50,54.75,54.99,2638400,44.39
2005-02-08,54.70,55.71,54.46,55.50,4746900,44.80
2005-02-07,55.00,55.00,54.31,54.70,3093400,44.16
2005-02-04,54.00,55.40,54.00,55.31,4580300,44.65
2005-02-03,54.25,54.73,54.17,54.33,4352300,43.86
2005-02-02,53.87,54.24,53.65,54.14,3843400,43.70
2005-02-01,53.45,54.03,53.12,53.88,3250400,43.49
2005-01-31,53.85,53.97,53.46,53.70,3877900,43.35
2005-01-28,53.26,53.41,52.59,53.22,3321500,42.96
2005-01-27,53.30,53.57,53.20,53.46,2624500,43.16
2005-01-26,53.49,53.93,53.30,53.41,3574600,43.12
2005-01-25,53.55,53.76,53.28,53.39,2933800,43.10
2005-01-24,53.60,53.71,53.03,53.31,3594600,43.03
2005-01-21,53.56,53.96,53.40,53.57,3987600,43.24
2005-01-20,54.00,54.22,53.27,53.55,4214900,43.23
2005-01-19,53.55,54.42,53.50,54.03,4078600,43.62
2005-01-18,52.47,53.62,52.42,53.49,4336700,43.18
2005-01-14,52.92,53.02,52.62,52.83,2718000,42.65
2005-01-13,53.45,53.57,52.53,52.92,3662600,42.72
2005-01-12,53.25,53.65,53.00,53.61,3587400,43.28
2005-01-11,53.50,53.80,53.18,53.47,4540400,43.16
2005-01-10,52.43,53.99,52.35,53.76,6645100,43.40
2005-01-07,52.10,52.73,52.00,52.45,3734800,42.34
2005-01-06,51.63,52.19,51.39,52.00,2961200,41.98
2005-01-05,51.70,52.15,51.59,51.63,3450900,41.68
2005-01-04,52.32,52.46,51.34,51.57,3295400,41.63
2005-01-03,52.23,52.50,51.90,51.94,3513100,41.93
2004-12-31,52.28,52.63,52.14,52.20,1742100,42.14
2004-12-30,52.25,52.70,52.09,52.25,1650500,42.18
2004-12-29,52.23,52.45,52.01,52.25,2340500,42.18
2004-12-28,52.07,52.49,51.93,52.49,2207500,42.37
2004-12-27,51.93,52.33,51.79,51.99,1877900,41.97
2004-12-23,52.27,52.41,51.85,51.94,1954500,41.93
2004-12-22,52.06,52.30,51.82,52.17,3595000,42.11
2004-12-21,51.60,52.20,51.40,52.10,3078200,42.06
2004-12-20,52.12,52.40,51.70,51.72,3051500,41.75
2004-12-17,52.05,52.90,52.00,52.01,6272900,41.99
2004-12-16,52.45,53.00,52.09,52.32,4422300,42.24
2004-12-15,51.90,52.90,51.67,52.74,5158900,42.57
2004-12-14,51.50,52.25,51.40,51.77,4001300,41.79
2004-12-13,51.37,51.72,50.91,51.71,2716900,41.74
2004-12-10,51.65,51.70,50.82,51.22,2990900,41.35
2004-12-09,50.85,51.74,50.85,51.59,3649300,41.65
2004-12-08,50.75,51.35,50.51,51.09,4365200,41.24
2004-12-07,50.66,51.15,50.36,50.49,3098500,40.57
2004-12-06,50.85,50.97,50.50,50.77,2435500,40.80
2004-12-03,51.63,51.98,50.96,51.09,3216300,41.05
2004-12-02,50.60,51.75,50.58,51.45,3323800,41.34
2004-12-01,50.01,50.86,50.00,50.82,3118600,40.84
2004-11-30,50.03,50.13,49.82,49.91,5908400,40.11
2004-11-29,51.12,51.24,50.11,50.45,4362500,40.54
2004-11-26,51.26,51.55,51.08,51.27,772100,41.20
2004-11-24,51.42,51.60,51.15,51.25,2444900,41.18
2004-11-23,51.10,51.45,50.78,51.36,3782600,41.27
2004-11-22,51.05,51.48,50.97,51.22,3155000,41.16
2004-11-19,51.45,51.58,50.79,50.85,3148900,40.86
2004-11-18,51.60,51.60,51.14,51.23,3162300,41.17
2004-11-17,51.70,51.84,50.69,51.29,3759000,41.22
2004-11-16,51.72,51.98,51.00,51.25,4346200,41.18
2004-11-15,51.78,52.28,51.72,51.93,3277500,41.73
2004-11-12,51.59,52.49,51.27,52.22,3929000,41.96
2004-11-11,50.90,51.66,50.85,51.54,4714100,41.42
2004-11-10,51.02,51.63,50.79,51.32,3810900,41.24
2004-11-09,50.90,51.14,50.72,51.02,2944900,41.00
2004-11-08,51.00,51.23,50.64,50.87,3447100,40.88
2004-11-05,51.25,51.66,51.10,51.20,4148300,41.14
2004-11-04,50.20,51.25,49.86,51.21,4903100,41.15
2004-11-03,50.00,50.56,49.90,50.14,3374300,40.29
2004-11-02,48.41,50.26,48.41,49.64,3439800,39.89
2004-11-01,49.50,49.89,49.07,49.30,2846500,39.62
2004-10-29,49.32,49.82,49.29,49.58,3973900,39.84
2004-10-28,49.39,49.95,49.33,49.54,3716400,39.81
2004-10-27,48.40,49.71,48.15,49.65,4672500,39.90
2004-10-26,48.22,48.48,47.91,48.45,4663900,38.93
2004-10-25,48.20,48.38,48.00,48.23,2998100,38.76
2004-10-22,49.00,49.23,48.44,48.48,2378500,38.96
2004-10-21,48.67,49.09,48.35,48.86,3409200,39.26
2004-10-20,49.21,49.40,48.55,48.83,3450200,39.24
2004-10-19,49.15,49.58,49.06,49.20,4673800,39.54
2004-10-18,49.62,49.89,48.75,48.99,3975200,39.37
2004-10-15,48.14,48.47,48.00,48.30,4035200,38.81
2004-10-14,47.83,48.29,47.81,47.85,2584200,38.45
2004-10-13,48.37,48.51,47.65,48.05,3804000,38.61
2004-10-12,48.65,48.76,48.28,48.29,3376300,38.80
2004-10-11,48.75,48.98,48.51,48.73,1562600,39.16
2004-10-08,48.98,49.23,48.71,48.80,2805100,39.21
2004-10-07,48.91,49.33,48.82,49.01,3374800,39.38
2004-10-06,49.50,49.63,49.15,49.30,5409100,39.62
2004-10-05,50.15,50.39,49.30,49.35,6023500,39.66
2004-10-04,50.45,50.67,49.58,49.74,5176400,39.97
2004-10-01,49.40,50.16,49.16,50.08,6746900,40.24
2004-09-30,49.15,49.60,48.54,48.65,10734700,39.09
2004-09-29,48.10,48.14,47.52,48.10,5955600,38.65
2004-09-28,48.50,48.60,48.10,48.10,4903800,38.65
2004-09-27,47.37,48.37,47.37,48.03,3937000,38.60
2004-09-24,48.45,48.66,48.14,48.32,4296100,38.83
2004-09-23,48.60,48.85,48.33,48.52,3510500,38.99
2004-09-22,48.69,49.06,48.52,48.69,4163300,39.13
2004-09-21,49.16,49.21,48.83,48.94,4475600,39.33
2004-09-20,49.70,49.80,49.15,49.16,3865400,39.50
2004-09-17,49.18,49.85,49.06,49.70,5517700,39.94
2004-09-16,49.55,49.58,48.80,48.97,5434900,39.35
2004-09-15,49.90,49.95,49.24,49.50,7981100,39.78
2004-09-14,50.68,51.07,50.40,50.53,3729400,40.60
2004-09-13,50.33,50.70,50.23,50.68,2840000,40.73
2004-09-10,50.15,50.42,49.92,50.33,3164900,40.44
2004-09-09,50.20,50.63,50.15,50.30,3813300,40.42
2004-09-08,50.79,50.79,49.65,49.70,6779700,39.94
2004-09-07,50.60,51.20,50.60,51.05,2893400,40.84
2004-09-03,50.75,51.08,50.55,50.84,2350600,40.67
2004-09-02,50.50,50.72,50.30,50.62,3695100,40.49
2004-09-01,50.06,50.13,49.42,49.74,2952300,39.79
2004-08-31,49.35,50.02,49.35,50.00,3724800,40.00
2004-08-30,49.20,49.71,49.15,49.37,2585400,39.49
2004-08-27,49.47,49.53,49.19,49.27,3202100,39.41
2004-08-26,49.21,49.77,49.16,49.41,4359900,39.53
2004-08-25,49.37,49.38,48.41,49.00,6299300,39.20
2004-08-24,49.88,50.03,49.12,49.37,4428400,39.49
2004-08-23,49.95,50.12,49.77,49.88,3096700,39.90
2004-08-20,50.25,50.40,49.72,49.99,4345000,39.99
2004-08-19,50.06,50.30,50.00,50.18,3069100,40.14
